,TR,IR,VR,ZR,ZZR,IR_CURRF,Lz_10_9,Einductance,EINP,ni_10_23,TM_10_6,nimax_10_23,Wpiston,T,AC,BE,I,II,IO,RESF,Z,ZZ
1128,1.6897324758670915,4.659679152274989,0.0004963793530516064,0.17202134411009629,0.10159498191839406,3.2617754065924918,0.2646146150356246,0.01290045685496422,0.002233502224702441,0.45318418201754385,8431.507559274716,7.1367587719298236,8.50053727126012e-05,2.257999999999973,-0.00011659986635531446,0.2691965806382536,0.011321378519549515,-0.00013155631107076256,0.025789880645374165,86.05811989580064,0.03440426882201926,0.015205344582164963
1129,1.691229138821801,4.659570862289861,0.0004963481525887378,0.17217339522396574,0.10159342381727528,3.261699603602903,0.2648485101209726,0.012899930699575362,0.002233575670274263,0.45318418201754385,8431.378250315622,7.1367587719298236,8.507881828442254e-05,2.2599999999999727,-0.0001165976112078175,0.2691965806382536,0.011321115413041222,-0.00013155325414620432,0.02581252287620025,86.05811989580064,0.034434679044793144,0.015205111386942548
1130,1.6927258017765106,4.659462574821026,0.0004963169536407049,0.17232544400592806,0.10159186574631288,3.261623802374718,0.26508240161922664,0.012899404564099787,0.00223364911130607,0.45318418201754385,8431.248943859246,7.1367587719298236,8.515225931622991e-05,2.2619999999999725,-0.00011659535451167424,0.2691965806382536,0.011320852312646637,-0.00013155019729277177,0.02583516458082554,86.05811989580064,0.03446508880118561,0.015204878196233524
1131,1.6942224647312198,4.659354289868426,0.0004962857562075693,0.17247749045602845,0.10159030770552745,3.261548002907898,0.26531628953045644,0.012898878448536856,0.0022337225477981485,0.45318418201754385,8431.1196399073,7.1367587719298236,8.522569580830847e-05,2.2639999999999723,-0.00011659309627407136,0.2691965806382536,0.011320589218365616,-0.00013154714051024174,0.025857805759262272,86.05811989580064,0.03449549809120569,0.015204645010040976
1132,1.6957191276859294,4.659246007432003,0.0004962545602893918,0.17262953457431213,0.10158874969493949,3.261472205202402,0.2655501738547314,0.012898352352885932,0.0022337959797507838,0.45318418201754385,8430.990338461483,7.1367587719298236,8.529912776094338e-05,2.265999999999972,-0.000116590836502163,0.2691965806382536,0.01132032613019802,-0.00013154408379872104,0.025880446411522668,86.05811989580064,0.034525906914862424,0.015204411828367972
1133,1.6972157906406387,4.659137727511698,0.0004962233658862,0.1727815763608243,0.10158719171456941,3.2613964092581886,0.26578405459212123,0.012897826277146376,0.00223386940716426,0.45318418201754385,8430.861039523488,7.1367587719298236,8.537255517441982e-05,2.267999999999972,-0.00011658857520305752,0.2691965806382536,0.011320063048143703,-0.00013154102715842646,0.025903086537618955,86.05811989580064,0.03455631527216486,0.015204178651217566
1134,1.698712453595348,4.659029450107453,0.0004961921729980084,0.17293361581561023,0.10158563376443752,3.261320615075217,0.26601793174269533,0.012897300221317546,0.0022339428300388628,0.45318418201754385,8430.731743095004,7.1367587719298236,8.544597804902291e-05,2.2699999999999716,-0.00011658631238383185,0.2691965806382536,0.011319799972202524,-0.00013153797058924486,0.02592572613756336,86.05811989580064,0.03458672316312204,0.015203945478592799
1135,1.7002091165500575,4.658921175219208,0.0004961609816248661,0.1730856529387152,0.10158407584456405,3.261244822653446,0.26625180530652354,0.012896774185398792,0.0022340162483748776,0.45318418201754385,8430.60244917771,7.1367587719298236,8.551939638503786e-05,2.2719999999999714,-0.00011658404805152301,0.2691965806382536,0.011319536902374342,-0.00013153491409095296,0.025948365211368108,86.05811989580064,0.03461713058774304,0.015203712310496695
1136,1.701705779504767,4.6588129028469085,0.0004961297917668319,0.17323768773018453,0.10158251795496911,3.2611690319928357,0.2664856752836755,0.012896248169389503,0.00223408966217259,0.45318418201754385,8430.47315777327,7.1367587719298236,8.55928101827498e-05,2.273999999999971,-0.00011658178221312827,0.2691965806382536,0.011319273838659015,-0.0001315318576637677,0.025971003759045427,86.05811989580064,0.0346475375460369,0.015203479146932269
1137,1.7032024424594765,4.65870463299049,0.0004960986034239197,0.17338972019006355,0.10158096009567276,3.261093243093343,0.26671954167422096,0.012895722173288998,0.002234163071432284,0.45318418201754385,8430.343868883352,7.1367587719298236,8.566621944244386e-05,2.275999999999971,-0.0001165795148756108,0.2691965806382536,0.0113190107810564,-0.0001315288013076858,0.02599364178060754,86.05811989580064,0.034677944038012706,0.015203245987902517
1138,1.7046991054141858,4.6585963656499,0.0004960674165961653,0.17354175031839764,0.10157940226669492,3.2610174559549296,0.26695340447822974,0.01289519619709667,0.002234236476154245,0.45318418201754385,8430.214582509607,7.1367587719298236,8.573962416440522e-05,2.2779999999999707,-0.00011657724604589673,0.2691965806382536,0.011318747729566354,-0.00013152574502270408,0.02601627927606667,86.05811989580064,0.034708350063679526,0.015203012833410426
1139,1.706195768368895,4.658488100825076,0.0004960362312836041,0.17369377811523223,0.10157784446805543,3.260941670577553,0.26718726369577167,0.01289467024081186,0.002234309876338759,0.45318418201754385,8430.085298653687,7.1367587719298236,8.581302434891904e-05,2.2799999999999705,-0.00011657497573087447,0.2691965806382536,0.011318484684188737,-0.00013152268880859942,0.026038916245435046,86.05811989580064,0.034738755623046444,0.015202779683458964
1140,1.7076924313236046,4.658379838515961,0.0004960050474862934,0.17384580358061272,0.10157628669977406,3.2608658869611724,0.26742111932691665,0.012894144304433938,0.0022343832719861102,0.45318418201754385,8429.956017317227,7.1367587719298236,8.588641999627043e-05,2.2819999999999703,-0.00011657270393739416,0.2691965806382536,0.011318221644923406,-0.00013151963266569853,0.02606155268872489,86.05811989580064,0.034769160716122544,0.015202546538051089
1141,1.709189094278314,4.658271578722496,0.0004959738652042336,0.1739978267145846,0.10157472896187048,3.260790105105747,0.26765497137173455,0.012893618387962257,0.0022344566630965843,0.45318418201754385,8429.82673850186,7.1367587719298236,8.595981110674451e-05,2.28399999999997,-0.00011657043067227248,0.2691965806382536,0.011317958611770219,-0.0001315165765938883,0.02608418860594843,86.05811989580064,0.03479956534291692,0.015202313397189745
1142,1.7106857572330234,4.658163321444623,0.0004959426844374701,0.1741498475171934,0.10157317125436424,3.260714325011236,0.26788881983029555,0.012893092491396186,0.0022345300496704663,0.45318418201754385,8429.697462209215,7.1367587719298236,8.603319768062645e-05,2.28599999999997,-0.00011656815594229044,0.2691965806382536,0.011317695584729033,-0.00013151352059294556,0.02610682399711789,86.05811989580064,0.034829969503438675,0.01520208026087786
